Date,VIX,SPY
2019-07-25,12.74,271.5648
2019-07-26,12.16,273.3844
2019-07-29,12.83,272.8865
2019-07-30,13.94,272.2166
2019-07-31,16.12,269.2384
2019-08-01,17.87,266.8939
2019-08-02,17.61,264.8843
2019-08-05,24.59,256.9185
2019-08-06,20.17,260.5212
2019-08-07,19.49,260.6751
2019-08-08,16.91,265.7896
2019-08-09,17.97,263.9792
2019-08-12,21.09,260.7657
2019-08-13,17.52,264.821
2019-08-14,22.1,256.9909
2019-08-15,21.18,257.6698
2019-08-16,18.47,261.4717
2019-08-19,16.88,264.6219
2019-08-20,17.5,262.5942
2019-08-21,15.8,264.7305
2019-08-22,16.68,264.6491
2019-08-23,19.87,257.8508
2019-08-26,19.32,260.7023
2019-08-27,20.31,259.6794
2019-08-28,19.35,261.508
2019-08-29,17.88,264.8481
2019-08-30,18.98,264.7305
2019-09-03,19.66,263.1826
2019-09-04,17.33,266.1698
2019-09-05,16.27,269.5915
2019-09-06,15.0,269.7997
2019-09-09,15.27,269.9355
2019-09-10,15.2,269.8721
2019-09-11,14.61,271.7912
2019-09-12,14.22,272.7326
2019-09-13,13.74,272.5516
2019-09-16,14.67,271.7097
2019-09-17,14.44,272.3978
2019-09-18,13.95,272.5606
2019-09-19,14.05,272.5425
2019-09-20,15.32,271.2548
2019-09-23,14.91,271.1912
2019-09-24,17.05,269.0632
2019-09-25,15.96,270.6547
2019-09-26,16.07,270.0908
2019-09-27,17.22,268.6359
2019-09-30,16.24,269.8817
2019-10-01,18.56,266.6714
2019-10-02,20.56,261.9607
2019-10-03,19.12,264.107
2019-10-04,17.04,267.6808
2019-10-07,17.86,266.526
2019-10-08,20.28,262.3882
2019-10-09,18.64,264.8799
2019-10-10,17.57,266.6714
2019-10-11,15.58,269.436
2019-10-14,14.57,269.136
2019-10-15,13.54,271.8004
2019-10-16,13.68,271.364
2019-10-17,13.79,272.1641
2019-10-18,14.25,270.9729
2019-10-21,14.0,272.8099
2019-10-22,14.46,271.9186
2019-10-23,14.01,272.7098
2019-10-24,13.71,273.1555
2019-10-25,12.65,274.274
2019-10-28,13.11,275.82
2019-10-29,13.2,275.7381
2019-10-30,12.33,276.5839
2019-10-31,13.22,275.8472
2019-11-01,12.3,278.4026
2019-11-04,12.83,279.5212
2019-11-05,13.1,279.2121
2019-11-06,12.62,279.2757
2019-11-07,12.73,280.2579
2019-11-08,12.07,280.949
2019-11-11,12.69,280.4124
2019-11-12,12.68,281.0035
2019-11-13,13.0,281.0944
2019-11-14,13.05,281.5037
2019-11-15,12.05,283.5407
2019-11-18,12.46,283.7499
2019-11-19,12.86,283.668
2019-11-20,12.78,282.6132
2019-11-21,13.13,282.1584
2019-11-22,12.34,282.786
2019-11-25,11.87,284.9775
2019-11-26,11.54,285.6233
2019-11-27,11.75,286.8964
2019-11-29,12.62,285.8325
2019-12-02,14.91,283.4044
2019-12-03,15.96,281.5037
2019-12-04,14.8,283.2407
2019-12-05,14.52,283.7499
2019-12-06,13.62,286.3417
2019-12-09,15.86,285.4414
2019-12-10,15.68,285.123
2019-12-11,14.99,285.9324
2019-12-12,13.94,288.397
2019-12-13,12.63,288.5697
2019-12-16,12.14,290.5522
2019-12-17,12.29,290.6159
2019-12-18,12.58,290.634
2019-12-19,12.5,291.8253
2019-12-20,12.51,293.1048
2019-12-23,12.61,293.5526
2019-12-24,12.67,293.5618
2019-12-26,12.65,295.1244
2019-12-27,13.43,295.0512
2019-12-30,14.82,293.4246
2019-12-31,13.78,294.1374
2020-01-02,12.47,296.8882
2020-01-03,14.02,294.6401
2020-01-06,13.85,295.7642
2020-01-07,13.79,294.9325
2020-01-08,13.45,296.5044
2020-01-09,12.54,298.5148
2020-01-10,12.56,297.6559
2020-01-13,12.32,299.7029
2020-01-14,12.39,299.246
2020-01-15,12.42,299.9222
2020-01-16,12.32,302.4172
2020-01-17,12.1,303.3584
2020-01-21,12.85,302.7643
2020-01-22,12.91,302.8008
2020-01-23,12.98,303.1482
2020-01-24,14.56,300.4523
2020-01-27,18.23,295.6362
2020-01-28,16.28,298.7342
2020-01-29,16.39,298.4874
2020-01-30,15.49,299.4561
2020-01-31,18.84,294.0188
2020-02-03,17.97,296.2028
2020-02-04,16.05,300.7173
2020-02-05,15.15,304.1899
2020-02-06,14.96,305.2135
2020-02-07,15.47,303.5869
2020-02-10,15.04,305.8532
2020-02-11,15.18,306.3832
2020-02-12,13.74,308.3572
2020-02-13,14.15,308.0283
2020-02-14,13.68,308.5217
2020-02-18,14.83,307.7267
2020-02-19,14.38,309.1979
2020-02-20,15.56,307.9277
2020-02-21,17.08,304.7566
2020-02-24,25.03,294.6492
2020-02-25,27.85,285.7207
2020-02-26,27.56,284.6697
2020-02-27,39.16,271.8848
2020-02-28,40.11,270.7424
2020-03-02,33.42,282.4674
2020-03-03,36.82,274.3796
2020-03-04,31.99,285.9126
2020-03-05,39.62,276.4084
2020-03-06,41.94,271.8391
2020-03-09,54.46,250.61
2020-03-10,47.3,263.5777
2020-03-11,53.9,250.7287
2020-03-12,75.47,226.7397
2020-03-13,57.83,246.1228
2020-03-16,82.69,219.1912
2020-03-17,75.91,231.0257
2020-03-18,76.45,219.3282
2020-03-19,72.0,219.7943
2020-03-20,66.04,210.3224
2020-03-23,61.59,204.9449
2020-03-24,61.67,223.5135
2020-03-25,63.95,226.8596
2020-03-26,61.0,240.1059
2020-03-27,65.54,232.9542
2020-03-30,57.08,240.5195
2020-03-31,53.54,236.9344
2020-04-01,57.06,226.2712
2020-04-02,50.91,231.4926
2020-04-03,46.8,228.1465
2020-04-06,45.24,243.4702
2020-04-07,46.7,243.7185
2020-04-08,43.35,251.8997
2020-04-09,41.67,255.7329
2020-04-13,41.17,253.3981
2020-04-14,37.76,260.8716
2020-04-15,40.84,255.3285
2020-04-16,40.11,256.5603
2020-04-17,38.15,263.4913
2020-04-20,43.83,258.8492
2020-04-21,45.41,250.9896
2020-04-22,41.98,256.5603
2020-04-23,41.38,256.5419
2020-04-24,35.93,260.1178
2020-04-27,33.29,263.8683
2020-04-28,33.57,262.6548
2020-04-29,31.23,269.5308
2020-04-30,34.15,267.0212
2020-05-01,37.19,259.9523
2020-05-04,35.97,260.6693
2020-05-05,33.61,263.0778
2020-05-06,34.12,261.2944
2020-05-07,31.44,264.4473
2020-05-08,27.98,268.8229
2020-05-11,27.57,268.8781
2020-05-12,33.04,263.5189
2020-05-13,35.28,258.8583
2020-05-14,32.61,261.9562
2020-05-15,31.89,263.1605
2020-05-18,29.3,271.1763
2020-05-19,30.53,268.391
2020-05-20,27.99,272.9504
2020-05-21,29.53,271.0659
2020-05-22,28.16,271.5806
2020-05-26,28.01,274.9267
2020-05-27,27.62,279.0173
2020-05-28,28.59,278.5026
2020-05-29,27.51,279.7436
2020-06-01,28.23,280.8742
2020-06-02,26.84,283.1999
2020-06-03,25.66,286.9688
2020-06-04,25.81,286.215
2020-06-05,24.52,293.5506
2020-06-08,25.81,297.0989
2020-06-09,27.57,294.8835
2020-06-10,27.57,293.2381
2020-06-11,40.79,276.3332
2020-06-12,36.09,279.6424
2020-06-15,34.4,282.2531
2020-06-16,33.67,287.6858
2020-06-17,33.47,286.4908
2020-06-18,32.94,286.6011
2020-06-19,35.12,284.9632
2020-06-22,31.77,286.7913
2020-06-23,31.37,288.1116
2020-06-24,33.84,280.7622
2020-06-25,32.22,283.7722
2020-06-26,34.73,277.0321
2020-06-29,31.78,281.1039
2020-06-30,30.43,284.7046
2020-07-01,28.62,286.699
2020-07-02,27.68,288.2778
2020-07-06,27.94,292.728
2020-07-07,29.43,289.7089
2020-07-08,28.08,291.9248
2020-07-09,29.26,290.2628
2020-07-10,27.29,293.2265
2020-07-13,32.19,290.6876
2020-07-14,29.52,294.4546
2020-07-15,27.76,297.1598
2020-07-16,28.0,296.1811
2020-07-17,25.68,297.0397
2020-07-20,24.46,299.4403
2020-07-21,24.84,300.0774
2020-07-22,24.32,301.7855
2020-07-23,26.08,298.1847
2020-07-24,25.84,296.2642
2020-07-27,24.74,298.4248
2020-07-28,25.44,296.532
2020-07-29,24.1,300.1789
2020-07-30,24.76,299.1079
2020-07-31,24.46,301.4716
2020-08-03,24.28,303.5675
2020-08-04,23.76,304.74
2020-08-05,22.99,306.6328
2020-08-06,22.65,308.6824
2020-08-07,22.21,308.904
2020-08-10,22.13,309.8273
2020-08-11,24.03,307.2698
2020-08-12,22.28,311.5538
2020-08-13,22.13,310.9907
2020-08-14,22.05,310.9999
2020-08-17,21.35,311.9878
2020-08-18,21.51,312.6618
2020-08-19,22.54,311.36
2020-08-20,22.72,312.3294
2020-08-21,22.54,313.4374
2020-08-24,22.37,316.6134
2020-08-25,22.03,317.7214
2020-08-26,23.27,320.9068
2020-08-27,24.47,321.6084
2020-08-28,22.96,323.6858
2020-08-31,26.41,322.5133
2020-09-01,26.12,325.5509
2020-09-02,26.57,330.2596
2020-09-03,33.6,318.894
2020-09-04,30.75,316.2904
2020-09-08,31.46,307.6483
2020-09-09,28.81,313.7236
2020-09-10,29.71,308.2762
2020-09-11,26.87,308.4331
2020-09-14,25.85,312.4956
2020-09-15,25.59,314.0744
2020-09-16,26.04,312.828
2020-09-17,26.46,310.0766
2020-09-18,25.83,306.5068
2020-09-21,27.78,303.0955
2020-09-22,26.86,306.1823
2020-09-23,28.58,299.0817
2020-09-24,28.51,299.8788
2020-09-25,26.38,304.7271
2020-09-28,26.19,309.7883
2020-09-29,26.27,308.1012
2020-09-30,26.37,310.4372
2020-10-01,26.7,312.4303
2020-10-02,27.63,309.4639
2020-10-05,27.96,314.9516
2020-10-06,29.48,310.4743
2020-10-07,28.06,315.8786
2020-10-08,26.36,318.678
2020-10-09,25.0,321.5239
2020-10-12,25.07,326.6965
2020-10-13,26.07,324.5644
2020-10-14,26.4,322.5249
2020-10-15,26.97,322.1264
2020-10-16,27.41,321.9318
2020-10-19,29.18,317.0373
2020-10-20,29.35,318.3072
2020-10-21,28.65,317.7047
2020-10-22,28.11,319.4474
2020-10-23,27.55,320.532
2020-10-26,32.46,314.6086
2020-10-27,33.35,313.524
2020-10-28,40.28,302.8082
2020-10-29,37.59,305.8857
2020-10-30,38.02,302.697
2020-11-02,37.13,306.0897
2020-11-03,35.55,311.494
2020-11-04,29.57,318.4556
2020-11-05,27.58,324.6664
2020-11-06,24.86,324.5922
2020-11-09,25.75,328.671
2020-11-10,24.8,328.1889
2020-11-11,23.45,330.627
2020-11-12,25.35,327.4195
2020-11-13,23.1,331.9525
2020-11-16,22.45,336.096
2020-11-17,22.71,334.2885
2020-11-18,23.84,330.2653
2020-11-19,23.11,331.6558
2020-11-20,23.7,329.3847
2020-11-23,22.66,331.3591
2020-11-24,21.64,336.6985
2020-11-25,21.25,336.1796
2020-11-27,20.84,337.1157
2020-11-30,20.57,335.6234
2020-12-01,20.77,339.2941
2020-12-02,21.17,340.0079
2020-12-03,21.28,339.9153
2020-12-04,20.79,342.8445
2020-12-07,21.3,342.14
2020-12-08,20.68,343.1411
2020-12-09,22.27,340.0635
2020-12-10,22.52,339.9523
2020-12-11,23.31,339.5537
2020-12-14,24.72,338.0334
2020-12-15,22.89,342.6035
2020-12-16,22.5,343.1411
2020-12-17,21.93,345.06
2020-12-18,21.57,343.6822
2020-12-21,25.16,342.4534
2020-12-22,24.23,341.8762
2020-12-23,23.31,342.1834
2020-12-24,21.53,343.5146
2020-12-28,21.7,346.4656
2020-12-29,23.08,345.8047
2020-12-30,22.77,346.2981
2020-12-31,22.75,348.0575
2021-01-04,26.97,343.3192
2021-01-05,25.34,345.6837
2021-01-06,25.07,347.7503
2021-01-07,22.37,352.917
2021-01-08,21.56,354.9279
2021-01-11,24.08,352.5354
2021-01-12,23.33,352.6099
2021-01-13,22.21,353.5594
2021-01-14,23.25,352.3212
2021-01-15,24.34,349.7519
2021-01-19,23.24,352.4982
2021-01-20,21.58,357.3762
2021-01-21,21.32,357.7021
2021-01-22,21.91,356.436
2021-01-25,23.19,357.8417
2021-01-26,23.02,357.2831
2021-01-27,37.21,348.551
2021-01-28,30.21,351.5486
2021-01-29,33.09,344.5107
2021-02-01,30.24,350.2453
2021-02-02,25.56,355.1978
2021-02-03,22.91,355.4771
2021-02-04,21.77,359.5174
2021-02-05,20.87,360.9325
2021-02-08,21.24,363.5391
2021-02-09,21.63,363.297
2021-02-10,21.99,363.1387
2021-02-11,21.25,363.7252
2021-02-12,19.97,365.5219
2021-02-16,21.46,365.2054
2021-02-17,21.5,365.2892
2021-02-18,22.49,363.7346
2021-02-19,22.05,363.0921
2021-02-22,23.45,360.2993
2021-02-23,23.11,360.7369
2021-02-24,21.34,364.712
2021-02-25,28.89,355.924
2021-02-26,27.95,354.09
2021-03-01,23.35,362.6732
2021-03-02,24.1,359.8432
2021-03-03,26.67,355.0769
2021-03-04,28.57,350.683
2021-03-05,24.66,357.1342
2021-03-08,25.47,355.3561
2021-03-09,24.03,360.4297
2021-03-10,22.56,362.6732
2021-03-11,21.91,366.3504
2021-03-12,20.69,366.8438
2021-03-15,20.03,369.0315
2021-03-16,19.79,368.566
2021-03-17,19.23,369.8228
2021-03-18,21.58,364.442
2021-03-19,20.95,363.7677
2021-03-22,18.88,366.6724
2021-03-23,20.3,363.7863
2021-03-24,21.2,361.937
2021-03-25,19.81,363.9732
2021-03-26,18.86,369.8386
2021-03-29,20.74,369.6518
2021-03-30,19.61,368.6711
2021-03-31,19.4,370.1654
2021-04-01,17.33,374.1629
2021-04-05,17.91,379.5333
2021-04-06,18.12,379.3092
2021-04-07,17.16,379.7482
2021-04-08,16.95,381.5508
2021-04-09,16.69,384.3246
2021-04-12,16.91,384.4648
2021-04-13,16.65,385.6042
2021-04-14,16.99,384.2873
2021-04-15,16.57,388.4154
2021-04-16,16.25,389.7137
2021-04-19,17.29,387.7991
2021-04-20,18.68,384.9597
2021-04-21,17.5,388.6023
2021-04-22,18.71,385.0532
2021-04-23,17.33,389.228
2021-04-26,17.64,390.0406
2021-04-27,17.56,389.9565
2021-04-28,17.28,389.8445
2021-04-29,17.61,392.3289
2021-04-30,18.61,389.7511
2021-05-03,18.31,390.5917
2021-05-04,19.48,388.182
2021-05-05,19.15,388.3034
2021-05-06,18.39,391.4043
2021-05-07,16.69,394.2529
2021-05-10,19.66,390.3488
2021-05-11,21.84,386.865
2021-05-12,27.59,378.6461
2021-05-13,23.13,383.1945
2021-05-14,18.81,389.0786
2021-05-17,19.72,388.0885
2021-05-18,21.34,384.7449
2021-05-19,22.18,383.7362
2021-05-20,20.67,387.8645
2021-05-21,20.15,387.5469
2021-05-24,18.4,391.4976
2021-05-25,18.84,390.6291
2021-05-26,17.36,391.4043
2021-05-27,16.74,391.6097
2021-05-28,16.76,392.3102
2021-06-01,17.9,391.9646
2021-06-02,17.48,392.5811
2021-06-03,18.04,391.124
2021-06-04,16.42,394.7013
2021-06-07,16.42,394.3183
2021-06-08,17.07,394.4024
2021-06-09,17.89,393.8139
2021-06-10,16.1,395.6445
2021-06-11,15.65,396.2982
2021-06-14,16.39,397.1855
2021-06-15,17.02,396.4572
2021-06-16,18.15,394.2435
2021-06-17,17.75,394.1128
2021-06-18,20.7,388.7961
2021-06-21,17.89,394.3621
2021-06-22,16.66,396.4704
2021-06-23,16.32,395.9924
2021-06-24,15.97,398.3351
2021-06-25,15.62,399.75
2021-06-28,15.76,400.5559
2021-06-29,16.02,400.7715
2021-06-30,15.83,401.1087
2021-07-01,15.48,403.3295
2021-07-02,15.07,406.4124
2021-07-06,16.44,405.6721
2021-07-07,16.2,407.1057
2021-07-08,19.0,403.7886
2021-07-09,16.18,408.099
2021-07-12,16.17,409.5608
2021-07-13,17.12,408.1646
2021-07-14,16.33,408.7737
2021-07-15,17.01,407.3775
2021-07-16,18.45,404.1822
2021-07-19,22.5,398.2133
2021-07-20,19.73,403.9198
2021-07-21,17.91,407.1901
2021-07-22,17.69,408.0428
2021-07-23,17.2,412.2407
2021-07-26,17.58,413.2528
2021-07-27,19.36,411.3693
2021-07-28,18.31,411.2006
2021-07-29,17.7,412.9061
2021-07-30,18.24,410.9008
2021-08-02,19.46,410.0387
2021-08-03,18.04,413.3746
2021-08-04,17.97,411.3412
2021-08-05,17.28,413.9461
2021-08-06,16.15,414.6302
2021-08-09,16.72,414.2928
2021-08-10,16.79,414.8083
2021-08-11,16.17,415.8389
2021-08-12,15.59,417.0852
2021-08-13,15.45,417.8443
2021-08-16,16.12,418.8281
2021-08-17,17.91,416.0826
2021-08-18,21.57,411.5285
2021-08-19,21.67,412.1658
2021-08-20,18.56,415.4455
2021-08-23,17.15,419.0999
2021-08-24,17.22,419.7652
2021-08-25,16.79,420.646
2021-08-26,18.84,418.1628
2021-08-27,16.39,421.9016
2021-08-30,16.19,423.757
2021-08-31,16.48,423.1292
2021-09-01,16.11,423.354
2021-09-02,16.41,424.6565
2021-09-03,16.41,424.5535
2021-09-07,18.14,423.0355
2021-09-08,17.96,422.5201
2021-09-09,18.8,420.7116
2021-09-10,20.95,417.3945
2021-09-13,19.37,418.4626
2021-09-14,19.46,416.2044
2021-09-15,18.18,419.6808
2021-09-16,18.69,419.0155
2021-09-17,20.81,414.9339
2021-09-20,25.71,408.0152
2021-09-21,24.36,407.6299
2021-09-22,20.87,411.6062
2021-09-23,18.63,416.6072
2021-09-24,17.75,417.2935
2021-09-27,18.76,416.0995
2021-09-28,23.25,407.7143
2021-09-29,22.56,408.4006
2021-09-30,23.14,403.4091
2021-10-01,21.1,408.2032
2021-10-04,22.96,402.939
2021-10-05,21.3,407.1316
2021-10-06,21.0,408.8236
2021-10-07,19.54,412.3582
2021-10-08,18.77,411.6062
2021-10-11,20.0,408.6262
2021-10-12,19.85,407.6204
2021-10-13,18.64,409.0868
2021-10-14,16.86,415.9679
2021-10-15,16.3,419.1358
2021-10-18,16.31,420.3767
2021-10-19,15.7,423.6199
2021-10-20,15.49,425.2837
2021-10-21,15.01,426.3929
2021-10-22,15.43,425.9511
2021-10-25,15.24,428.2354
2021-10-26,15.98,428.6209
2021-10-27,16.98,426.722
2021-10-28,16.53,430.8394
2021-10-29,16.26,431.7136
2021-11-01,16.41,432.4562
2021-11-02,16.03,434.2047
2021-11-03,15.1,436.8557
2021-11-04,15.44,438.9143
2021-11-05,16.48,440.4372
2021-11-08,17.22,440.8132
2021-11-09,17.78,439.3561
2021-11-10,18.73,435.8216
2021-11-11,17.66,435.9626
2021-11-12,16.29,439.2528
2021-11-15,16.49,439.4031
2021-11-16,16.37,441.1422
2021-11-17,17.11,440.0706
2021-11-18,17.59,441.5653
2021-11-19,17.91,440.7756
2021-11-22,19.17,439.5348
2021-11-23,19.38,440.1176
2021-11-24,18.58,441.2927
2021-11-26,28.62,431.4504
2021-11-29,22.96,436.7429
2021-11-30,27.19,428.2448
2021-12-01,31.12,423.4883
2021-12-02,27.95,429.9746
2021-12-03,30.67,426.2332
2021-12-06,27.18,431.2812
2021-12-07,21.89,440.2022
2021-12-08,19.9,441.3678
2021-12-09,21.58,438.3879
2021-12-10,18.69,442.5147
2021-12-13,20.31,438.5947
2021-12-14,21.89,435.5771
2021-12-15,19.29,442.3831
2021-12-16,20.57,438.4819
2021-12-17,21.57,433.8151
2021-12-20,22.87,429.2023
2021-12-21,21.01,436.8245
2021-12-22,18.63,441.1922
2021-12-23,17.96,443.9373
2021-12-27,17.68,450.2199
2021-12-28,17.54,449.852
2021-12-29,16.95,450.4275
2021-12-30,17.33,449.1823
2021-12-31,17.22,448.0502
2022-01-03,16.6,450.6444
2022-01-04,16.91,450.4935
2022-01-05,19.73,441.8431
2022-01-06,19.61,441.4279
2022-01-07,18.76,439.6829
2022-01-10,19.4,439.1357
2022-01-11,18.41,443.1355
2022-01-12,17.62,444.3335
2022-01-13,20.31,438.2112
2022-01-14,19.19,438.3904
2022-01-18,22.79,430.6266
2022-01-19,23.85,426.1552
2022-01-20,25.59,421.4385
2022-01-21,28.85,413.1654
2022-01-24,29.9,414.92
2022-01-25,31.16,409.8543
2022-01-26,31.96,408.826
2022-01-27,30.49,406.8073
2022-01-28,27.66,416.9104
2022-01-31,24.83,424.4195
2022-02-01,21.96,427.2873
2022-02-02,22.09,431.438
2022-02-03,24.35,421.297
2022-02-04,23.22,423.278
2022-02-07,22.86,421.9196
2022-02-08,21.44,425.3911
2022-02-09,19.96,431.6172
2022-02-10,23.91,423.8629
2022-02-11,27.36,415.5049
2022-02-14,28.33,414.1465
2022-02-15,25.7,420.8253
2022-02-16,24.29,421.297
2022-02-17,28.11,412.2975
2022-02-18,27.75,409.6279
2022-02-22,28.81,405.232
2022-02-23,31.02,398.0437
2022-02-24,30.32,404.0338
2022-02-25,27.59,412.9484
2022-02-28,30.15,411.8919
2022-03-01,33.32,405.6187
2022-03-02,30.74,413.0805
2022-03-03,30.48,411.024
2022-03-04,31.98,407.6846
2022-03-07,36.45,395.6664
2022-03-08,35.13,392.6665
2022-03-09,32.45,403.1942
2022-03-10,30.23,401.3736
2022-03-11,30.75,396.2701
2022-03-14,31.77,393.3741
2022-03-15,29.83,402.0246
2022-03-16,26.67,410.9391
2022-03-17,25.67,416.0803
2022-03-18,23.87,420.6376
2022-03-21,23.53,420.5146
2022-03-22,22.94,425.4352
2022-03-23,23.57,419.9563
2022-03-24,21.67,426.2868
2022-03-25,20.81,428.3687
2022-03-28,19.63,431.4156
2022-03-29,18.9,436.7527
2022-03-30,19.33,434.0557
2022-03-31,20.56,427.3751
2022-04-01,19.63,428.5863
2022-04-04,18.57,432.2579
2022-04-05,21.03,426.7978
2022-04-06,22.1,422.5302
2022-04-07,21.55,424.6592
2022-04-08,21.16,423.5237
2022-04-11,24.37,416.2848
2022-04-12,24.26,414.7423
2022-04-13,21.82,419.4926
2022-04-14,22.7,414.2692
2022-04-18,22.17,414.4395
2022-04-19,21.37,421.1296
2022-04-20,20.32,420.8174
2022-04-21,22.68,414.5247
2022-04-22,28.21,403.1505
2022-04-25,27.02,405.4877
2022-04-26,33.52,393.7445
2022-04-27,31.6,394.8516
2022-04-28,29.99,404.8253
2022-04-29,33.4,389.8648
2022-05-02,32.34,392.2115
2022-05-03,29.25,394.0094
2022-05-04,25.42,406.0082
2022-05-05,31.2,391.5775
2022-05-06,30.19,389.2403
2022-05-09,34.75,376.7778
2022-05-10,32.99,377.6483
2022-05-11,32.56,371.6491
2022-05-12,31.77,371.261
2022-05-13,28.87,380.1371
2022-05-16,27.47,378.5946
2022-05-17,26.1,386.3825
2022-05-18,30.96,370.8068
2022-05-19,29.35,368.5357
2022-05-20,29.43,368.6966
2022-05-23,28.48,375.595
2022-05-24,29.45,372.7278
2022-05-25,28.37,376.0208
2022-05-26,27.5,383.5342
2022-05-27,25.72,392.9496
2022-05-31,26.19,390.7448
2022-06-01,25.69,387.5843
2022-06-02,24.72,394.9652
2022-06-03,24.79,388.4832
2022-06-06,25.07,389.6661
2022-06-07,24.02,393.4038
2022-06-08,23.96,389.1267
2022-06-09,26.09,379.8721
2022-06-10,27.75,368.8575
2022-06-13,34.02,354.8527
2022-06-14,32.69,353.7833
2022-06-15,29.62,358.827
2022-06-16,32.95,346.9512
2022-06-17,31.13,347.6992
2022-06-21,30.19,356.452
2022-06-22,28.95,355.8058
2022-06-23,29.05,359.2936
2022-06-24,27.23,370.717
2022-06-27,26.95,369.301
2022-06-28,28.36,361.755
2022-06-29,28.16,361.4604
2022-06-30,28.71,358.5238
2022-07-01,26.7,362.3157
2022-07-05,27.54,363.0
2022-07-06,26.73,364.226
2022-07-07,26.08,369.6811
2022-07-08,24.64,369.377
2022-07-11,26.17,365.1574
2022-07-12,27.29,361.9261
2022-07-13,26.82,360.0255
2022-07-14,26.4,359.1511
2022-07-15,24.23,366.0126
2022-07-18,25.3,362.9905
2022-07-19,24.5,372.7983
2022-07-20,23.88,375.1741
2022-07-21,23.11,378.9946
2022-07-22,23.03,375.4782
2022-07-25,23.36,375.9345
2022-07-26,24.69,371.4868
2022-07-27,23.24,381.133
2022-07-28,22.33,385.9132
2022-07-29,21.33,391.5394
2022-08-01,22.84,390.3799
2022-08-02,23.93,387.8044
2022-08-03,21.95,393.8773
2022-08-04,21.44,393.6111
2022-08-05,21.15,392.9459
2022-08-08,21.29,392.4897
2022-08-09,21.77,390.9311
2022-08-10,19.74,399.1422
2022-08-11,20.2,399.1422
2022-08-12,19.53,405.8993
2022-08-15,19.95,407.5719
2022-08-16,19.69,408.3702
2022-08-17,19.9,405.4716
2022-08-18,19.56,406.6501
2022-08-19,20.6,401.1856
2022-08-22,23.8,392.8319
2022-08-23,24.11,391.8814
2022-08-24,22.82,393.136
2022-08-25,21.78,398.6861
2022-08-26,25.56,385.191
2022-08-29,26.21,382.644
2022-08-30,26.21,378.4434
2022-08-31,25.87,375.5638
2022-09-01,25.56,376.7423
2022-09-02,25.47,372.7697
2022-09-06,26.91,371.3632
2022-09-07,24.64,378.0347
2022-09-08,23.61,380.5056
2022-09-09,22.79,386.4169
2022-09-12,23.87,390.5701
2022-09-13,27.27,373.587
2022-09-14,26.16,375.0126
2022-09-15,26.27,370.7549
2022-09-16,26.3,367.9265
2022-09-19,25.76,370.7798
2022-09-20,27.16,366.5238
2022-09-21,27.99,360.1301
2022-09-22,27.35,357.1051
2022-09-23,29.92,351.1219
2022-09-26,32.26,347.6483
2022-09-27,32.6,346.7609
2022-09-28,30.18,353.5839
2022-09-29,31.84,346.1979
2022-09-30,31.62,340.8445
2022-10-03,30.1,349.8432
2022-10-04,29.07,360.6836
2022-10-05,28.55,359.8439
2022-10-06,30.52,356.1318
2022-10-07,31.36,346.1979
2022-10-10,32.45,343.5546
2022-10-11,33.63,341.3789
2022-10-12,33.57,340.2528
2022-10-13,31.94,349.2325
2022-10-14,32.02,341.2739
2022-10-17,31.37,350.0437
2022-10-18,30.5,354.1564
2022-10-19,30.76,351.6467
2022-10-20,29.98,348.6981
2022-10-21,29.69,357.172
2022-10-24,29.85,361.5425
2022-10-25,28.46,367.3158
2022-10-26,27.28,364.5484
2022-10-27,27.39,362.6017
2022-10-28,25.75,371.2282
2022-10-31,25.88,368.5468
2022-11-01,25.81,366.934
2022-11-02,25.86,357.7254
2022-11-03,25.3,354.042
2022-11-04,24.55,359.1377
2022-11-07,24.35,362.5731
2022-11-08,25.54,364.5294
2022-11-09,26.09,357.0193
2022-11-10,23.53,376.639
2022-11-11,22.52,380.2843
2022-11-14,23.73,377.0493
2022-11-15,24.54,380.2651
2022-11-16,24.11,377.3642
2022-11-17,23.93,376.2095
2022-11-18,23.12,377.9177
2022-11-21,22.36,376.5435
2022-11-22,21.29,381.6107
2022-11-23,20.35,384.0155
2022-11-25,20.5,383.9295
2022-11-28,22.21,377.8031
2022-11-29,21.89,377.1543
2022-11-30,20.58,389.0349
2022-12-01,19.84,388.7485
2022-12-02,19.06,388.3
2022-12-05,20.75,381.3149
2022-12-06,22.17,375.8183
2022-12-07,22.68,375.1789
2022-12-08,22.29,378.1181
2022-12-09,22.83,375.2935
2022-12-12,25.0,380.7041
2022-12-13,22.55,383.5861
2022-12-14,21.14,381.1335
2022-12-15,22.83,371.8104
2022-12-16,22.62,367.4207
2022-12-19,22.42,364.3051
2022-12-20,21.48,364.8037
2022-12-21,20.07,370.2584
2022-12-22,21.97,364.9762
2022-12-23,20.87,367.0757
2022-12-27,21.65,365.6281
2022-12-28,22.14,361.0841
2022-12-29,21.44,367.5837
2022-12-30,21.67,366.6155
2023-01-03,22.9,365.072
2023-01-04,22.01,367.8904
2023-01-05,22.46,363.6916
2023-01-06,21.13,372.0318
2023-01-09,21.97,371.821
2023-01-10,20.58,374.4284
2023-01-11,21.09,379.1642
2023-01-12,18.83,380.5446
2023-01-13,18.35,382.021
2023-01-17,19.36,381.3211
2023-01-18,20.34,375.3008
2023-01-19,20.52,372.5687
2023-01-20,19.85,379.5093
